0: frame-1
0140 and 0194: 56 matches, 0.01sec, #1
0132 and 0194: [35/54], H[28], 0.00sec
0140 and 0194: [38/56], H[25], 0.00sec
0153 and 0194: 52 matches, 0.01sec, #2
0146 and 0194: 40 matches, 0.02sec, #0
0153 and 0194: [34/52], H[15], 0.00sec
0141 and 0194: 53 matches, 0.01sec, #1
0146 and 0194: [37/40], H[27], 0.00sec
0154 and 0194: 50 matches, 0.01sec, #2
0141 and 0194: [37/53], H[18], 0.00sec
0154 and 0194: [33/50], H[15], 0.00sec
0147 and 0194: 40 matches, 0.01sec, #0
0147 and 0194: [33/40], H[23], 0.00sec
0142 and 0194: 51 matches, 0.01sec, #1
0142 and 0194: [37/51], H[22], 0.00sec
0155 and 0194: 43 matches, 0.01sec, #2
0155 and 0194: [29/43], H[17], 0.00sec
0148 and 0194: 45 matches, 0.02sec, #0
0163 and 0194: 48 matches, 0.01sec, #1
0148 and 0194: [38/45], H[14], 0.00sec
0156 and 0194: 50 matches, 0.01sec, #2
0149 and 0194: 50 matches, 0.01sec, #0
0156 and 0194: [32/50], H[19], 0.01sec
0163 and 0194: [28/48], H[9], 0.02sec
0149 and 0194: [39/50], H[27], 0.00sec
0157 and 0194: 56 matches, 0.01sec, #2
0157 and 0194: [35/56], H[17], 0.01sec
0164 and 0194: 46 matches, 0.01sec, #1
0150 and 0194: 57 matches, 0.01sec, #0
0150 and 0194: [42/57], H[25], 0.00sec
0158 and 0194: 43 matches, 0.01sec, #2
0164 and 0194: [30/46], H[9], 0.02sec
0158 and 0194: [28/43], H[18], 0.01sec
0151 and 0194: 47 matches, 0.01sec, #0
0165 and 0194: 42 matches, 0.01sec, #1
0151 and 0194: [32/47], H[18], 0.00sec
0159 and 0194: 45 matches, 0.00sec, #2
0165 and 0194: [24/42], H[10], 0.01sec
0159 and 0194: [25/45], H[14], 0.01sec
0152 and 0194: 47 matches, 0.01sec, #0
0166 and 0194: 54 matches, 0.01sec, #1
0152 and 0194: [34/47], H[21], 0.00sec
0160 and 0194: 50 matches, 0.01sec, #2
0166 and 0194: [33/54], H[9], 0.01sec
0173 and 0194: 54 matches, 0.01sec, #0
0160 and 0194: [28/50], H[14], 0.01sec
0167 and 0194: 52 matches, 0.01sec, #1
0173 and 0194: [38/54], H[18], 0.00sec
0161 and 0194: 45 matches, 0.01sec, #2
0167 and 0194: [31/52], H[11], 0.01sec
0168 and 0194: 52 matches, 0.01sec, #1
0161 and 0194: [27/45], H[6], 0.02sec
0174 and 0194: 48 matches, 0.02sec, #0
0168 and 0194: [37/52], H[11], 0.01sec
0162 and 0194: 42 matches, 0.01sec, #2
0174 and 0194: [31/48], H[14], 0.01sec
0169 and 0194: 52 matches, 0.01sec, #1
0162 and 0194: [23/42], H[13], 0.01sec
0169 and 0194: [29/52], H[9], 0.01sec
0175 and 0194: 50 matches, 0.01sec, #0
0183 and 0194: 113 matches, 0.01sec, #2
0175 and 0194: [32/50], H[20], 0.00sec
0183 and 0194: [83/113], H[41], 0.00sec
0170 and 0194: 49 matches, 0.01sec, #1
0176 and 0194: 56 matches, 0.01sec, #0
0170 and 0194: [33/49], H[5], 0.01sec
0184 and 0194: 139 matches, 0.01sec, #2
0176 and 0194: [41/56], H[22], 0.00sec
0184 and 0194: [115/139], H[49], 0.01sec
0171 and 0194: 53 matches, 0.01sec, #1
0171 and 0194: [32/53], H[13], 0.01sec
0177 and 0194: 61 matches, 0.01sec, #0
0185 and 0194: 152 matches, 0.01sec, #2
0177 and 0194: [40/61], H[24], 0.00sec
0185 and 0194: [121/152], H[51], 0.00sec
0172 and 0194: 57 matches, 0.01sec, #1
0172 and 0194: [36/57], H[19], 0.01sec
0178 and 0194: 71 matches, 0.02sec, #0
0186 and 0194: 141 matches, 0.01sec, #2
0178 and 0194: [47/71], H[28], 0.00sec
0186 and 0194: [126/141], H[52], 0.00sec
0193 and 0194: 322 matches, 0.01sec, #1
0193 and 0194: [311/322], H[190], 0.00sec
0179 and 0194: 83 matches, 0.02sec, #0
0187 and 0194: 184 matches, 0.01sec, #2
0179 and 0194: [57/83], H[28], 0.01sec
0000 and 0195: 20 matches, 0.00sec, #1
0187 and 0194: [145/184], H[68], 0.00sec
0001 and 0195: 11 matches, 0.01sec, #1
0180 and 0194: 81 matches, 0.01sec, #0
0002 and 0195: 11 matches, 0.00sec, #1
0188 and 0194: 190 matches, 0.01sec, #2
0180 and 0194: [57/81], H[34], 0.00sec
0003 and 0195: 6 matches, 0.00sec, #1
0188 and 0194: [146/190], H[75], 0.00sec
0004 and 0195: 12 matches, 0.00sec, #1
0005 and 0195: 9 matches, 0.00sec, #1
0181 and 0194: 96 matches, 0.02sec, #0
0189 and 0194: 222 matches, 0.01sec, #2
0006 and 0195: 10 matches, 0.01sec, #1
0181 and 0194: [71/96], H[30], 0.00sec
0189 and 0194: [197/222], H[104], 0.00sec
0007 and 0195: 9 matches, 0.00sec, #1
0008 and 0195: 11 matches, 0.00sec, #1
0190 and 0194: 234 matches, 0.01sec, #2
0009 and 0195: 13 matches, 0.00sec, #1
0182 and 0194: 104 matches, 0.02sec, #0
0190 and 0194: [196/234], H[109], 0.00sec
0010 and 0195: 12 matches, 0.00sec, #1
0182 and 0194: [87/104], H[38], 0.00sec
0191 and 0194: 274 matches, 0.01sec, #2
0011 and 0195: 7 matches, 0.00sec, #1
0191 and 0194: [234/274], H[92], 0.00sec
0012 and 0195: 17 matches, 0.00sec, #1
0019 and 0195: 10 matches, 0.01sec, #0
0192 and 0194: 288 matches, 0.01sec, #2
0013 and 0195: 11 matches, 0.01sec, #1
0192 and 0194: [259/288], H[153], 0.00sec
0020 and 0195: 13 matches, 0.01sec, #0
0014 and 0195: 9 matches, 0.00sec, #1
0029 and 0195: 14 matches, 0.00sec, #2
0021 and 0195: 11 matches, 0.01sec, #0
0015 and 0195: 12 matches, 0.01sec, #1
0030 and 0195: 9 matches, 0.01sec, #2
0016 and 0195: 9 matches, 0.00sec, #1
0022 and 0195: 10 matches, 0.01sec, #0
0031 and 0195: 8 matches, 0.01sec, #2
0017 and 0195: 3 matches, 0.00sec, #1
0023 and 0195: 11 matches, 0.01sec, #0
0032 and 0195: 8 matches, 0.00sec, #2
0018 and 0195: 14 matches, 0.00sec, #1
0024 and 0195: 14 matches, 0.01sec, #0
0033 and 0195: 16 matches, 0.01sec, #2
0039 and 0195: 11 matches, 0.00sec, #1
0025 and 0195: 10 matches, 0.01sec, #0
0034 and 0195: 15 matches, 0.01sec, #2
0040 and 0195: 10 matches, 0.01sec, #1
0026 and 0195: 12 matches, 0.01sec, #0
0035 and 0195: 13 matches, 0.00sec, #2
0041 and 0195: 8 matches, 0.00sec, #1
0036 and 0195: 10 matches, 0.00sec, #2
0042 and 0195: 13 matches, 0.00sec, #1
0027 and 0195: 12 matches, 0.02sec, #0
0037 and 0195: 12 matches, 0.01sec, #2
0043 and 0195: 12 matches, 0.01sec, #1
0038 and 0195: 14 matches, 0.01sec, #2
0028 and 0195: 10 matches, 0.01sec, #0
0044 and 0195: 9 matches, 0.01sec, #1
0049 and 0195: 11 matches, 0.01sec, #2
0045 and 0195: 6 matches, 0.00sec, #1
0059 and 0195: 6 matches, 0.01sec, #0
0050 and 0195: 9 matches, 0.01sec, #2
0046 and 0195: 7 matches, 0.01sec, #1
0051 and 0195: 12 matches, 0.01sec, #2
0060 and 0195: 5 matches, 0.01sec, #0
0047 and 0195: 11 matches, 0.01sec, #1
0052 and 0195: 10 matches, 0.01sec, #2
0048 and 0195: 11 matches, 0.00sec, #1
0061 and 0195: 7 matches, 0.01sec, #0
0053 and 0195: 11 matches, 0.01sec, #2
0069 and 0195: 9 matches, 0.01sec, #1
0054 and 0195: 10 matches, 0.00sec, #2
0062 and 0195: 7 matches, 0.01sec, #0
0070 and 0195: 10 matches, 0.01sec, #1
0055 and 0195: 9 matches, 0.01sec, #2
0063 and 0195: 9 matches, 0.01sec, #0
0071 and 0195: 5 matches, 0.01sec, #1
0056 and 0195: 10 matches, 0.01sec, #2
0072 and 0195: 9 matches, 0.01sec, #1
0064 and 0195: 10 matches, 0.02sec, #0
0057 and 0195: 9 matches, 0.01sec, #2
0073 and 0195: 6 matches, 0.01sec, #1
0058 and 0195: 5 matches, 0.01sec, #2
0065 and 0195: 8 matches, 0.01sec, #0
0074 and 0195: 5 matches, 0.01sec, #1
0079 and 0195: 14 matches, 0.01sec, #2
0075 and 0195: 7 matches, 0.00sec, #1
0066 and 0195: 8 matches, 0.01sec, #0
0080 and 0195: 11 matches, 0.01sec, #2
0076 and 0195: 12 matches, 0.00sec, #1
0081 and 0195: 8 matches, 0.00sec, #2
0067 and 0195: 8 matches, 0.01sec, #0
0077 and 0195: 17 matches, 0.00sec, #1
0082 and 0195: 6 matches, 0.00sec, #2
0078 and 0195: 8 matches, 0.00sec, #1
0068 and 0195: 10 matches, 0.01sec, #0
0083 and 0195: 7 matches, 0.00sec, #2
0089 and 0195: 10 matches, 0.01sec, #1
0084 and 0195: 9 matches, 0.00sec, #2
0099 and 0195: 4 matches, 0.01sec, #0
0090 and 0195: 10 matches, 0.01sec, #1
0085 and 0195: 6 matches, 0.01sec, #2
0091 and 0195: 10 matches, 0.00sec, #1
0100 and 0195: 3 matches, 0.01sec, #0
0086 and 0195: 8 matches, 0.01sec, #2
0092 and 0195: 8 matches, 0.01sec, #1
0087 and 0195: 7 matches, 0.01sec, #2
0101 and 0195: 4 matches, 0.01sec, #0
0093 and 0195: 6 matches, 0.01sec, #1
0088 and 0195: 5 matches, 0.01sec, #2
0094 and 0195: 6 matches, 0.01sec, #1
0102 and 0195: 4 matches, 0.02sec, #0
0109 and 0195: 21 matches, 0.01sec, #2
0095 and 0195: 7 matches, 0.01sec, #1
0110 and 0195: 15 matches, 0.01sec, #2
0103 and 0195: 9 matches, 0.02sec, #0
0096 and 0195: 7 matches, 0.01sec, #1
0111 and 0195: 18 matches, 0.01sec, #2
0104 and 0195: 12 matches, 0.01sec, #0
0097 and 0195: 8 matches, 0.01sec, #1
0112 and 0195: 19 matches, 0.01sec, #2
0098 and 0195: 4 matches, 0.01sec, #1
0105 and 0195: 12 matches, 0.01sec, #0
0113 and 0195: 15 matches, 0.01sec, #2
0119 and 0195: 22 matches, 0.01sec, #1
0106 and 0195: 15 matches, 0.01sec, #0
0114 and 0195: 16 matches, 0.01sec, #2
0120 and 0195: 25 matches, 0.01sec, #1
0107 and 0195: 17 matches, 0.01sec, #0
0115 and 0195: 20 matches, 0.01sec, #2
0120 and 0195: [15/25], H[8], 0.01sec
0108 and 0195: 19 matches, 0.01sec, #0
0116 and 0195: 17 matches, 0.01sec, #2
0129 and 0195: 35 matches, 0.01sec, #0
0117 and 0195: 22 matches, 0.01sec, #2
0129 and 0195: [23/35], H[14], 0.00sec
0121 and 0195: 18 matches, 0.01sec, #1
0118 and 0195: 15 matches, 0.01sec, #2
0122 and 0195: 20 matches, 0.01sec, #1
0139 and 0195: 54 matches, 0.01sec, #2
0130 and 0195: 36 matches, 0.01sec, #0
0139 and 0195: [39/54], H[30], 0.00sec
0123 and 0195: 20 matches, 0.01sec, #1
0130 and 0195: [29/36], H[22], 0.00sec
0140 and 0195: 56 matches, 0.00sec, #2
0124 and 0195: 29 matches, 0.01sec, #1
0140 and 0195: [37/56], H[28], 0.00sec
0124 and 0195: [20/29], H[15], 0.00sec
0131 and 0195: 47 matches, 0.01sec, #0
0141 and 0195: 57 matches, 0.01sec, #2
0131 and 0195: [31/47], H[21], 0.00sec
0141 and 0195: [39/57], H[22], 0.00sec
0125 and 0195: 27 matches, 0.00sec, #1
0125 and 0195: [18/27], H[11], 0.00sec
0132 and 0195: 55 matches, 0.01sec, #0
0142 and 0195: 46 matches, 0.01sec, #2
0132 and 0195: [40/55], H[24], 0.00sec
0142 and 0195: [38/46], H[28], 0.00sec
0126 and 0195: 29 matches, 0.01sec, #1
0126 and 0195: [21/29], H[11], 0.00sec
0133 and 0195: 51 matches, 0.01sec, #0
0143 and 0195: 46 matches, 0.01sec, #2
0133 and 0195: [40/51], H[30], 0.00sec
0143 and 0195: [39/46], H[21], 0.00sec
0127 and 0195: 28 matches, 0.01sec, #1
0127 and 0195: [19/28], H[14], 0.00sec
0144 and 0195: 45 matches, 0.01sec, #2
0134 and 0195: 52 matches, 0.01sec, #0
0144 and 0195: [37/45], H[30], 0.00sec
0134 and 0195: [38/52], H[31], 0.00sec
0128 and 0195: 27 matches, 0.01sec, #1
0128 and 0195: [20/27], H[17], 0.00sec
0145 and 0195: 45 matches, 0.01sec, #2
0145 and 0195: [36/45], H[22], 0.00sec
0135 and 0195: 56 matches, 0.01sec, #0
0149 and 0195: 46 matches, 0.01sec, #1
0135 and 0195: [36/56], H[22], 0.00sec
0149 and 0195: [38/46], H[27], 0.00sec
0146 and 0195: 44 matches, 0.00sec, #2
0146 and 0195: [36/44], H[32], 0.00sec
0150 and 0195: 58 matches, 0.01sec, #1
0136 and 0195: 55 matches, 0.01sec, #0
0150 and 0195: [42/58], H[31], 0.00sec
0136 and 0195: [42/55], H[25], 0.00sec
0147 and 0195: 40 matches, 0.01sec, #2
0147 and 0195: [33/40], H[28], 0.00sec
0151 and 0195: 52 matches, 0.01sec, #1
0151 and 0195: [34/52], H[24], 0.00sec
0137 and 0195: 56 matches, 0.01sec, #0
0148 and 0195: 46 matches, 0.01sec, #2
0137 and 0195: [38/56], H[24], 0.00sec
0148 and 0195: [35/46], H[24], 0.00sec
0152 and 0195: 48 matches, 0.01sec, #1
0152 and 0195: [34/48], H[27], 0.00sec
0159 and 0195: 42 matches, 0.01sec, #2
0138 and 0195: 50 matches, 0.01sec, #0
0159 and 0195: [26/42], H[14], 0.01sec
0138 and 0195: [38/50], H[31], 0.00sec
0153 and 0195: 44 matches, 0.01sec, #1
0153 and 0195: [31/44], H[21], 0.00sec
0160 and 0195: 42 matches, 0.01sec, #2
0169 and 0195: 52 matches, 0.01sec, #0
0160 and 0195: [26/42], H[17], 0.01sec
0154 and 0195: 51 matches, 0.01sec, #1
0154 and 0195: [35/51], H[24], 0.00sec
0169 and 0195: [29/52], H[10], 0.01sec
0161 and 0195: 36 matches, 0.01sec, #2
0155 and 0195: 47 matches, 0.01sec, #1
0161 and 0195: [22/36], H[10], 0.01sec
0155 and 0195: [32/47], H[20], 0.00sec
0170 and 0195: 46 matches, 0.01sec, #0
0162 and 0195: 42 matches, 0.01sec, #2
0170 and 0195: [28/46], H[15], 0.01sec
0156 and 0195: 44 matches, 0.01sec, #1
0162 and 0195: [26/42], H[13], 0.01sec
0156 and 0195: [30/44], H[17], 0.00sec
0171 and 0195: 58 matches, 0.01sec, #0
0163 and 0195: 39 matches, 0.01sec, #2
0171 and 0195: [35/58], H[17], 0.01sec
0157 and 0195: 39 matches, 0.01sec, #1
0157 and 0195: [27/39], H[11], 0.01sec
0163 and 0195: [26/39], H[8], 0.01sec
0172 and 0195: 52 matches, 0.01sec, #0
0158 and 0195: 42 matches, 0.01sec, #1
0164 and 0195: 43 matches, 0.01sec, #2
0172 and 0195: [33/52], H[14], 0.01sec
0158 and 0195: [32/42], H[15], 0.00sec
0164 and 0195: [28/43], H[10], 0.01sec
0179 and 0195: 77 matches, 0.01sec, #1
0173 and 0195: 54 matches, 0.02sec, #0
0179 and 0195: [51/77], H[27], 0.01sec
0173 and 0195: [38/54], H[18], 0.00sec
0165 and 0195: 46 matches, 0.00sec, #2
0180 and 0195: 80 matches, 0.01sec, #1
0174 and 0195: 49 matches, 0.01sec, #0
0180 and 0195: [53/80], H[27], 0.00sec
0174 and 0195: [35/49], H[21], 0.00sec
0165 and 0195: [22/46], H[9], 0.02sec
0181 and 0195: 75 matches, 0.00sec, #1
0181 and 0195: [55/75], H[25], 0.00sec
0166 and 0195: 45 matches, 0.01sec, #2
0175 and 0195: 51 matches, 0.01sec, #0
0175 and 0195: [33/51], H[17], 0.00sec
0182 and 0195: 91 matches, 0.00sec, #1
0166 and 0195: [25/45], H[9], 0.01sec
0182 and 0195: [71/91], H[35], 0.00sec
0167 and 0195: 58 matches, 0.01sec, #2
0176 and 0195: 50 matches, 0.01sec, #0
0176 and 0195: [41/50], H[13], 0.00sec
0167 and 0195: [38/58], H[19], 0.01sec
0183 and 0195: 105 matches, 0.01sec, #1
0183 and 0195: [74/105], H[46], 0.00sec
0168 and 0195: 57 matches, 0.01sec, #2
0177 and 0195: 49 matches, 0.01sec, #0
0177 and 0195: [31/49], H[22], 0.00sec
0184 and 0195: 124 matches, 0.01sec, #1
0168 and 0195: [32/57], H[16], 0.01sec
0184 and 0195: [94/124], H[60], 0.00sec
0189 and 0195: 179 matches, 0.01sec, #2
0178 and 0195: 65 matches, 0.02sec, #0
0189 and 0195: [153/179], H[90], 0.00sec
0178 and 0195: [39/65], H[16], 0.01sec
0185 and 0195: 127 matches, 0.01sec, #1
0185 and 0195: [95/127], H[59], 0.00sec
0190 and 0195: 193 matches, 0.01sec, #2
0004 and 0196: 15 matches, 0.01sec, #0
0186 and 0195: 123 matches, 0.00sec, #1
0190 and 0195: [149/193], H[75], 0.00sec
0186 and 0195: [98/123], H[41], 0.00sec
0005 and 0196: 10 matches, 0.01sec, #0
0191 and 0195: 216 matches, 0.00sec, #2
0187 and 0195: 148 matches, 0.01sec, #1
0191 and 0195: [188/216], H[109], 0.00sec
0006 and 0196: 10 matches, 0.01sec, #0
0187 and 0195: [120/148], H[60], 0.00sec
0192 and 0195: 233 matches, 0.01sec, #2
0007 and 0196: 6 matches, 0.01sec, #0
0188 and 0195: 155 matches, 0.01sec, #1
0192 and 0195: [205/233], H[131], 0.00sec
0008 and 0196: 15 matches, 0.01sec, #0
0188 and 0195: [121/155], H[75], 0.00sec
0193 and 0195: 257 matches, 0.00sec, #2
0009 and 0196: 10 matches, 0.01sec, #0
0193 and 0195: [214/257], H[145], 0.00sec
0014 and 0196: 8 matches, 0.01sec, #1
0010 and 0196: 14 matches, 0.01sec, #0
0194 and 0195: 299 matches, 0.01sec, #2
0015 and 0196: 8 matches, 0.00sec, #1
0011 and 0196: 9 matches, 0.01sec, #0
0194 and 0195: [285/299], H[152], 0.00sec
0016 and 0196: 8 matches, 0.00sec, #1
0000 and 0196: 8 matches, 0.00sec, #2
0017 and 0196: 8 matches, 0.00sec, #1
0012 and 0196: 7 matches, 0.01sec, #0
0001 and 0196: 12 matches, 0.01sec, #2
0018 and 0196: 4 matches, 0.01sec, #1
0002 and 0196: 3 matches, 0.00sec, #2
0013 and 0196: 6 matches, 0.01sec, #0
0019 and 0196: 12 matches, 0.01sec, #1
0003 and 0196: 8 matches, 0.01sec, #2
0020 and 0196: 7 matches, 0.00sec, #1
0024 and 0196: 12 matches, 0.01sec, #0
0034 and 0196: 13 matches, 0.00sec, #2
0021 and 0196: 7 matches, 0.00sec, #1
0025 and 0196: 12 matches, 0.01sec, #0
0035 and 0196: 10 matches, 0.00sec, #2
0022 and 0196: 9 matches, 0.00sec, #1
0026 and 0196: 8 matches, 0.01sec, #0
0036 and 0196: 9 matches, 0.00sec, #2
0023 and 0196: 11 matches, 0.00sec, #1
0037 and 0196: 13 matches, 0.00sec, #2
0027 and 0196: 10 matches, 0.01sec, #0
0044 and 0196: 7 matches, 0.00sec, #1
0038 and 0196: 18 matches, 0.00sec, #2
0045 and 0196: 6 matches, 0.00sec, #1
0028 and 0196: 11 matches, 0.01sec, #0
0039 and 0196: 7 matches, 0.00sec, #2
0046 and 0196: 9 matches, 0.00sec, #1
0040 and 0196: 8 matches, 0.00sec, #2
0029 and 0196: 10 matches, 0.01sec, #0
0047 and 0196: 4 matches, 0.01sec, #1
0041 and 0196: 9 matches, 0.01sec, #2
0030 and 0196: 8 matches, 0.01sec, #0
0048 and 0196: 9 matches, 0.01sec, #1
0042 and 0196: 9 matches, 0.01sec, #2
0031 and 0196: 12 matches, 0.01sec, #0
0049 and 0196: 8 matches, 0.01sec, #1
0043 and 0196: 9 matches, 0.00sec, #2
0032 and 0196: 14 matches, 0.01sec, #0
0050 and 0196: 8 matches, 0.01sec, #1
0054 and 0196: 7 matches, 0.00sec, #2
0033 and 0196: 13 matches, 0.01sec, #0
0051 and 0196: 9 matches, 0.01sec, #1
0055 and 0196: 4 matches, 0.00sec, #2
0064 and 0196: 4 matches, 0.01sec, #0
0052 and 0196: 13 matches, 0.01sec, #1
0056 and 0196: 5 matches, 0.01sec, #2
0065 and 0196: 7 matches, 0.01sec, #0
0053 and 0196: 6 matches, 0.00sec, #1
0057 and 0196: 15 matches, 0.00sec, #2
0066 and 0196: 11 matches, 0.01sec, #0
0074 and 0196: 4 matches, 0.01sec, #1
0058 and 0196: 11 matches, 0.01sec, #2
0075 and 0196: 8 matches, 0.00sec, #1
0067 and 0196: 8 matches, 0.01sec, #0
0059 and 0196: 8 matches, 0.01sec, #2
0076 and 0196: 12 matches, 0.01sec, #1
0060 and 0196: 6 matches, 0.01sec, #2
0068 and 0196: 10 matches, 0.02sec, #0
0077 and 0196: 14 matches, 0.01sec, #1
0061 and 0196: 4 matches, 0.01sec, #2
0069 and 0196: 8 matches, 0.01sec, #0
0078 and 0196: 11 matches, 0.01sec, #1
0062 and 0196: 4 matches, 0.01sec, #2
0070 and 0196: 9 matches, 0.01sec, #0
0079 and 0196: 13 matches, 0.01sec, #1
0063 and 0196: 7 matches, 0.01sec, #2
0071 and 0196: 6 matches, 0.01sec, #0
0080 and 0196: 11 matches, 0.01sec, #1
0084 and 0196: 6 matches, 0.01sec, #2
0072 and 0196: 4 matches, 0.01sec, #0
0081 and 0196: 4 matches, 0.01sec, #1
0085 and 0196: 12 matches, 0.01sec, #2
0073 and 0196: 3 matches, 0.01sec, #0
0082 and 0196: 7 matches, 0.01sec, #1
0086 and 0196: 5 matches, 0.01sec, #2
0083 and 0196: 11 matches, 0.01sec, #1
0094 and 0196: 8 matches, 0.01sec, #0
0087 and 0196: 9 matches, 0.01sec, #2
0104 and 0196: 10 matches, 0.01sec, #1
0095 and 0196: 9 matches, 0.01sec, #0
0088 and 0196: 7 matches, 0.01sec, #2
0105 and 0196: 10 matches, 0.01sec, #1
0096 and 0196: 15 matches, 0.01sec, #0
0089 and 0196: 8 matches, 0.01sec, #2
0106 and 0196: 14 matches, 0.01sec, #1
0097 and 0196: 8 matches, 0.01sec, #0
0090 and 0196: 12 matches, 0.01sec, #2
0107 and 0196: 14 matches, 0.01sec, #1
0098 and 0196: 8 matches, 0.01sec, #0
0091 and 0196: 9 matches, 0.01sec, #2
0108 and 0196: 19 matches, 0.01sec, #1
0099 and 0196: 11 matches, 0.01sec, #0
0092 and 0196: 4 matches, 0.01sec, #2
0109 and 0196: 20 matches, 0.01sec, #1
0100 and 0196: 10 matches, 0.01sec, #0
0093 and 0196: 12 matches, 0.01sec, #2
0110 and 0196: 17 matches, 0.01sec, #1
0101 and 0196: 13 matches, 0.01sec, #0
0114 and 0196: 14 matches, 0.01sec, #2
0111 and 0196: 19 matches, 0.01sec, #1
0115 and 0196: 12 matches, 0.01sec, #2
0102 and 0196: 7 matches, 0.02sec, #0
0112 and 0196: 18 matches, 0.01sec, #1
0116 and 0196: 13 matches, 0.01sec, #2
0103 and 0196: 9 matches, 0.01sec, #0
0113 and 0196: 12 matches, 0.01sec, #1
0117 and 0196: 17 matches, 0.01sec, #2
0124 and 0196: 27 matches, 0.01sec, #0
0124 and 0196: [20/27], H[14], 0.00sec
0134 and 0196: 48 matches, 0.01sec, #1
0118 and 0196: 20 matches, 0.01sec, #2
0134 and 0196: [34/48], H[27], 0.00sec
0125 and 0196: 23 matches, 0.01sec, #0
0119 and 0196: 21 matches, 0.01sec, #2
0135 and 0196: 46 matches, 0.01sec, #1
0120 and 0196: 19 matches, 0.01sec, #2
0135 and 0196: [33/46], H[23], 0.00sec
0126 and 0196: 28 matches, 0.02sec, #0
0121 and 0196: 14 matches, 0.01sec, #2
0126 and 0196: [20/28], H[13], 0.00sec
0136 and 0196: 51 matches, 0.01sec, #1
0136 and 0196: [35/51], H[25], 0.00sec
0122 and 0196: 19 matches, 0.01sec, #2
0123 and 0196: 20 matches, 0.01sec, #2
0127 and 0196: 25 matches, 0.01sec, #0
0137 and 0196: 47 matches, 0.01sec, #1
0127 and 0196: [21/25], H[9], 0.00sec
0144 and 0196: 45 matches, 0.01sec, #2
0137 and 0196: [36/47], H[31], 0.00sec
0144 and 0196: [32/45], H[21], 0.00sec
0128 and 0196: 27 matches, 0.01sec, #0
0138 and 0196: 48 matches, 0.01sec, #1
0128 and 0196: [22/27], H[14], 0.00sec
0138 and 0196: [34/48], H[17], 0.00sec
0145 and 0196: 45 matches, 0.01sec, #2
0145 and 0196: [33/45], H[18], 0.00sec
0129 and 0196: 32 matches, 0.04sec, #0
0139 and 0196: 50 matches, 0.04sec, #1
0129 and 0196: [24/32], H[13], 0.00sec
0139 and 0196: [34/50], H[21], 0.00sec
0146 and 0196: 47 matches, 0.01sec, #2
0146 and 0196: [34/47], H[15], 0.00sec
0130 and 0196: 40 matches, 0.02sec, #0
0140 and 0196: 55 matches, 0.02sec, #1
0130 and 0196: [29/40], H[9], 0.00sec
0140 and 0196: [39/55], H[17], 0.00sec
0147 and 0196: 41 matches, 0.03sec, #2
0147 and 0196: [31/41], H[18], 0.00sec
0141 and 0196: 51 matches, 0.01sec, #1
0131 and 0196: 40 matches, 0.02sec, #0
0141 and 0196: [36/51], H[16], 0.00sec
0148 and 0196: 45 matches, 0.01sec, #2
0131 and 0196: [28/40], H[18], 0.00sec
0148 and 0196: [34/45], H[20], 0.00sec
0142 and 0196: 44 matches, 0.00sec, #1
0142 and 0196: [38/44], H[25], 0.00sec
0149 and 0196: 45 matches, 0.00sec, #2
0132 and 0196: 49 matches, 0.01sec, #0
0149 and 0196: [34/45], H[24], 0.00sec
0132 and 0196: [36/49], H[24], 0.00sec
0143 and 0196: 43 matches, 0.00sec, #1
0143 and 0196: [33/43], H[29], 0.00sec
0150 and 0196: 55 matches, 0.04sec, #2
0133 and 0196: 49 matches, 0.03sec, #0
